blk2020gj,blk2020ge,blk2010gj,blk2010ge,parea,weight
G11000100025042003,110010025042003,G11000100025024002,110010025024002,0.8857327569,0.8561635732
G11000100025042003,110010025042003,G11000100025024004,110010025024004,0.1142672431,0.1438364268
G11000100025042004,110010025042004,G11000100025024002,110010025024002,0.1137362959,0.0897066033
G11000100025042004,110010025042004,G11000100025024004,110010025024004,0.8862637041,0.9102933967
G11000100025042005,110010025042005,G11000100025024002,110010025024002,0.9754863813,0.9683120144
G11000100025042005,110010025042005,G11000100025024004,110010025024004,0.0245136187,0.0316879856
G11000100026001000,110010026001000,G11000100026001000,110010026001000,1,1
G11000100026001001,110010026001001,G11000100026001001,110010026001001,1,1
G11000100026001002,110010026001002,G11000100026001002,110010026001002,1,1
G11000100026001003,110010026001003,G11000100026001003,110010026001003,1,1
G11000100026001004,110010026001004,G11000100026001012,110010026001012,1,1
G11000100026001005,110010026001005,G11000100026001012,110010026001012,1,1
G11000100026001006,110010026001006,G11000100026001013,110010026001013,0.9655230126,0
G11000100026001006,110010026001006,G11000100026001014,110010026001014,0,0
G11000100026001006,110010026001006,G11000100026002006,110010026002006,0.0344769874,1
G11000100026001006,110010026001006,G11000100026002014,110010026002014,0,0
G11000100026001007,110010026001007,G11000100026001015,110010026001015,0,0
G11000100026001007,110010026001007,G11000100026001016,110010026001016,1,1
G11000100026001008,110010026001008,G11000100026001004,110010026001004,1,1
G11000100026001008,110010026001008,G11000100026001009,110010026001009,0,0
G11000100026001009,110010026001009,G11000100026001010,110010026001010,1,1
G11000100026001010,110010026001010,G11000100026001006,110010026001006,1,1
G11000100026001011,110010026001011,G11000100026001004,110010026001004,1,1
G11000100026001012,110010026001012,G11000100026001004,110010026001004,1,1
G11000100026001013,110010026001013,G11000100026001004,110010026001004,1,1
G11000100026001014,110010026001014,G11000100026001005,110010026001005,1,1
G11000100026001015,110010026001015,G11000100026001011,110010026001011,1,1
G11000100026001016,110010026001016,G11000100026001008,110010026001008,1,1
G11000100026001017,110010026001017,G11000100026001023,110010026001023,1,1
G11000100026001018,110010026001018,G11000100026001018,110010026001018,1,1
G11000100026001019,110010026001019,G11000100026001017,110010026001017,1,1
G11000100026001020,110010026001020,G11000100026001020,110010026001020,0,0
G11000100026001020,110010026001020,G11000100026001021,110010026001021,1,1
G11000100026001021,110010026001021,G11000100026001007,110010026001007,1,1
G11000100026001022,110010026001022,G11000100026001022,110010026001022,1,1
G11000100026001023,110010026001023,G11000100026001019,110010026001019,1,1
G11000100026002000,110010026002000,G11000100026002000,110010026002000,0.6538823867,0.6538823867
G11000100026002000,110010026002000,G11000100026002015,110010026002015,0.3461176133,0.3461176133
G11000100026002001,110010026002001,G11000100026002001,110010026002001,1,1
G11000100026002002,110010026002002,G11000100026002002,110010026002002,1,1
G11000100026002003,110010026002003,G11000100026002003,110010026002003,0,0
G11000100026002003,110010026002003,G11000100026002004,110010026002004,0.0036166365,0.0036166365
G11000100026002003,110010026002003,G11000100026002005,110010026002005,0.9963833635,0.9963833635
G11000100026002004,110010026002004,G11000100026002006,110010026002006,0.9731618529,1
G11000100026002004,110010026002004,G11000100026002011,110010026002011,0.0268381471,0
G11000100026002005,110010026002005,G11000100026002007,110010026002007,1,1
G11000100026002006,110010026002006,G11000100026002012,110010026002012,1,1
G11000100026002007,110010026002007,G11000100026002010,110010026002010,1,1
G11000100026002008,110010026002008,G11000100026002006,110010026002006,1,1
G11000100026002009,110010026002009,G11000100026002009,110010026002009,0.9553447647,1
G11000100026002009,110010026002009,G11000100026002025,110010026002025,0.0446552353,0
G11000100026002010,110010026002010,G11000100026002024,110010026002024,1,1
G11000100026002011,110010026002011,G11000100026002023,110010026002023,1,1
G11000100026002012,110010026002012,G11000100026002008,110010026002008,1,1
G11000100026002013,110010026002013,G11000100026002019,110010026002019,0.0165112125,0.0471698113
G11000100026002013,110010026002013,G11000100026002020,110010026002020,0.9834887875,0.9528301887
G11000100026002014,110010026002014,G11000100026002021,110010026002021,1,1
G11000100026002015,110010026002015,G11000100026002022,110010026002022,1,1
G11000100026002016,110010026002016,G11000100026002027,110010026002027,1,1
G11000100026002017,110010026002017,G11000100026002026,110010026002026,1,1
G11000100026002018,110010026002018,G11000100026002029,110010026002029,1,1
G11000100026002019,110010026002019,G11000100026002028,110010026002028,1,1
G11000100026002020,110010026002020,G11000100026002018,110010026002018,1,1
G11000100026002021,110010026002021,G11000100026002016,110010026002016,1,1
G11000100026002022,110010026002022,G11000100026002017,110010026002017,1,1
G11000100026002023,110010026002023,G11000100026002013,110010026002013,1,1
G11000100026002024,110010026002024,G11000100026002031,110010026002031,1,1
G11000100026002025,110010026002025,G11000100026002030,110010026002030,1,1
G11000100027021000,110010027021000,G11000100027021000,110010027021000,1,1
G11000100027021001,110010027021001,G11000100027021001,110010027021001,1,1
G11000100027021002,110010027021002,G11000100027021002,110010027021002,1,1
G11000100027021003,110010027021003,G11000100027021003,110010027021003,0.0474599969,0
G11000100027021003,110010027021003,G11000100027021004,110010027021004,0.9525400031,1
G11000100027021004,110010027021004,G11000100027021005,110010027021005,1,1
G11000100027021005,110010027021005,G11000100027021006,110010027021006,1,1
G11000100027022000,110010027022000,G11000100027023000,110010027023000,1,1
G11000100027022001,110010027022001,G11000100027023001,110010027023001,1,1
G11000100027022002,110010027022002,G11000100027023002,110010027023002,1,1
G11000100027022003,110010027022003,G11000100027023003,110010027023003,1,1
G11000100027022004,110010027022004,G11000100027023004,110010027023004,1,1
G11000100027022004,110010027022004,G11000100027023005,110010027023005,0,0
G11000100027022005,110010027022005,G11000100027023011,110010027023011,1,1
G11000100027022005,110010027022005,G11000100027023018,110010027023018,0,0
G11000100027022006,110010027022006,G11000100027023012,110010027023012,1,1
G11000100027022007,110010027022007,G11000100027023007,110010027023007,0.9746378234,1
G11000100027022007,110010027022007,G11000100027023013,110010027023013,0.0116995799,0
G11000100027022007,110010027022007,G11000100027023014,110010027023014,0.0136625967,0
G11000100027022008,110010027022008,G11000100027023008,110010027023008,1,1
G11000100027022009,110010027022009,G11000100027023009,110010027023009,1,1
G11000100027022010,110010027022010,G11000100027023010,110010027023010,1,1
G11000100027023000,110010027023000,G11000100027022000,110010027022000,1,1
G11000100027023001,110010027023001,G11000100027022001,110010027022001,1,1
G11000100027023002,110010027023002,G11000100027022002,110010027022002,1,1
G11000100027023003,110010027023003,G11000100027022003,110010027022003,1,1
G11000100027024000,110010027024000,G11000100027022008,110010027022008,1,1
G11000100027024001,110010027024001,G11000100027022004,110010027022004,0.072106736,0.0567448263
G11000100027024001,110010027024001,G11000100027022006,110010027022006,0.927893264,0.9432551737
G11000100027024002,110010027024002,G11000100027022005,110010027022005,0.3588286713,0.3976377953
G11000100027024002,110010027024002,G11000100027022007,110010027022007,0.6411713287,0.6023622047
G11000100027024003,110010027024003,G11000100027022004,110010027022004,0.8683886207,0.8362768377
G11000100027024003,110010027024003,G11000100027022006,110010027022006,0.1316113793,0.1637231623
G11000100027031000,110010027031000,G11000100027011000,110010027011000,1,1
G11000100027031001,110010027031001,G11000100027011001,110010027011001,1,1
G11000100027031002,110010027031002,G11000100027011002,110010027011002,1,1
G11000100027032000,110010027032000,G11000100027012000,110010027012000,1,1
G11000100027032001,110010027032001,G11000100027012001,110010027012001,1,1
G11000100027032002,110010027032002,G11000100027012002,110010027012002,1,1
G11000100027032003,110010027032003,G11000100027012003,110010027012003,1,1
G11000100027032004,110010027032004,G11000100027012004,110010027012004,1,1
G11000100027032005,110010027032005,G11000100027012005,110010027012005,1,1
G11000100027032006,110010027032006,G11000100027012006,110010027012006,1,1
G11000100027032007,110010027032007,G11000100027012007,110010027012007,1,1
G11000100027041000,110010027041000,G11000100027013000,110010027013000,1,1
G11000100027041001,110010027041001,G11000100027013002,110010027013002,1,1
G11000100027041002,110010027041002,G11000100026001020,110010026001020,0,0
G11000100027041002,110010027041002,G11000100026001021,110010026001021,1,1
G11000100027041003,110010027041003,G11000100027013002,110010027013002,1,1
G11000100027041004,110010027041004,G11000100027013002,110010027013002,1,1
G11000100027041005,110010027041005,G11000100027013000,110010027013000,1,1
G11000100027041006,110010027041006,G11000100027013001,110010027013001,1,1
G11000100027041007,110010027041007,G11000100027013000,110010027013000,1,1
G11000100027042000,110010027042000,G11000100027014000,110010027014000,1,1
G11000100027042001,110010027042001,G11000100027014000,110010027014000,1,1
G11000100028011000,110010028011000,G11000100028011000,110010028011000,1,1
G11000100028011001,110010028011001,G11000100028011001,110010028011001,1,1
G11000100028011002,110010028011002,G11000100028011002,110010028011002,1,1
G11000100028011003,110010028011003,G11000100028011003,110010028011003,1,1
G11000100028012000,110010028012000,G11000100028012000,110010028012000,1,1
G11000100028012001,110010028012001,G11000100028012001,110010028012001,1,1
G11000100028012002,110010028012002,G11000100028012002,110010028012002,1,1
G11000100028012003,110010028012003,G11000100028012003,110010028012003,1,1
G11000100028012004,110010028012004,G11000100028012004,110010028012004,1,1
G11000100028012005,110010028012005,G11000100028012005,110010028012005,1,1
G11000100028012006,110010028012006,G11000100028012006,110010028012006,1,1
G11000100028012007,110010028012007,G11000100028012007,110010028012007,1,1
G11000100028021000,110010028021000,G11000100028022000,110010028022000,1,1
G11000100028021001,110010028021001,G11000100028022001,110010028022001,1,1
G11000100028021002,110010028021002,G11000100028022002,110010028022002,1,1
G11000100028021003,110010028021003,G11000100028022003,110010028022003,1,1
G11000100028021004,110010028021004,G11000100028022004,110010028022004,0.9840505349,1
G11000100028021004,110010028021004,G11000100028022006,110010028022006,0.0159494651,0
G11000100028021005,110010028021005,G11000100028022005,110010028022005,1,1
G11000100028022000,110010028022000,G11000100028021005,110010028021005,1,1
G11000100028022001,110010028022001,G11000100028021004,110010028021004,1,1
G11000100028022002,110010028022002,G11000100028021003,110010028021003,1,1
G11000100028023000,110010028023000,G11000100028021000,110010028021000,0.0649869741,0.2014277195
G11000100028023000,110010028023000,G11000100028021001,110010028021001,0.9350130259,0.7985722805
G11000100028023001,110010028023001,G11000100028021000,110010028021000,0.6471598324,0.8693878229
G11000100028023001,110010028023001,G11000100028021001,110010028021001,0.3528401676,0.1306121771
G11000100028023002,110010028023002,G11000100028021002,110010028021002,0.94848601,1
G11000100028023002,110010028023002,G11000100028021006,110010028021006,0.05151399,0
G11000100029001000,110010029001000,G11000100029001000,110010029001000,1,1
G11000100029001001,110010029001001,G11000100029001001,110010029001001,1,1
G11000100029001002,110010029001002,G11000100029001002,110010029001002,1,1
G11000100029001003,110010029001003,G11000100029001003,110010029001003,1,1
G11000100029001004,110010029001004,G11000100029001004,110010029001004,1,1
G11000100029001005,110010029001005,G11000100029001005,110010029001005,1,1
G11000100029001006,110010029001006,G11000100029001006,110010029001006,1,1
G11000100029001007,110010029001007,G11000100029001007,110010029001007,1,1
G11000100029002000,110010029002000,G11000100029002000,110010029002000,1,1
G11000100029002001,110010029002001,G11000100029002001,110010029002001,1,1
G11000100029002002,110010029002002,G11000100029002002,110010029002002,1,1
G11000100029002003,110010029002003,G11000100029002003,110010029002003,1,1
G11000100029002004,110010029002004,G11000100029002004,110010029002004,1,1
G11000100029002005,110010029002005,G11000100029002005,110010029002005,1,1
